col0,col1,col2,col3,col4,col5
gadolinium-155m,gadolinium-155,64,nuclear isomer,gadolinium,5.5
gadolinium-145m,europium-145,64,nuclear isomer,gadolinium,5.5
gadolinium-143m,promethium-139,64,nuclear isomer,gadolinium,5.5
gadolinium-141m,europium-141,64,nuclear isomer,gadolinium,5.5
gadolinium-155m,gadolinium-155,64,isotope of gadolinium,gadolinium,5.5
gadolinium-151,samarium-147,64,isotope of gadolinium,gadolinium,3.5
gadolinium-150,samarium-150,64,isotope of gadolinium,gadolinium,0
gadolinium-149,europium-149,64,isotope of gadolinium,gadolinium,3.5
gadolinium-148,samarium-144,64,isotope of gadolinium,gadolinium,0
gadolinium-147,europium-147,64,isotope of gadolinium,gadolinium,3.5
gadolinium-146,europium-146,64,isotope of gadolinium,gadolinium,0
gadolinium-145m,europium-145,64,isotope of gadolinium,gadolinium,5.5
gadolinium-145,europium-145,64,isotope of gadolinium,gadolinium,0.5
