col0,col1,col2,col3
Rudnik nad Sanem,Gmina Rudnik nad Sanem,UTC+02:00,36.26
Gryfów Śląski,Gmina Gryfów Śląski,UTC+02:00,6.63
Szczytna,Gmina Szczytna,UTC+02:00,80.38
Paczków,Gmina Paczków,UTC+02:00,6.6
Maków Podhalański,Gmina Maków Podhalański,UTC+02:00,20.04
Głogów Małopolski,Gmina Głogów Małopolski,UTC+02:00,13.73
Witnica,Gmina Witnica,UTC+02:00,8.21
Sianów,Gmina Sianów,UTC+02:00,15.93
Dobrzany,Gmina Dobrzany,UTC+02:00,5.34
Ińsko,Gmina Ińsko,UTC+02:00,6.95
Nowogard,Gmina Nowogard,UTC+02:00,12.46
Recz,Gmina Recz,UTC+02:00,12.4
Borne Sulinowo,Gmina Borne Sulinowo,UTC+02:00,18.15
Moryń,Gmina Moryń,UTC+02:00,5.54
Pełczyce,Gmina Pełczyce,UTC+02:00,13.07
