col0,col1,col2,col3,col4
1904 United States presidential election,Alton B. Parker,1904-11-08,United States of America,1900 United States presidential election
1900 United States presidential election,William McKinley,1900-11-06,United States of America,1896 United States presidential election
1892 United States presidential election,Grover Cleveland,1892-11-08,United States of America,1888 United States presidential election
1888 United States presidential election,Grover Cleveland,1888-11-06,United States of America,1884 United States presidential election
1884 United States presidential election,Grover Cleveland,1884-11-04,United States of America,1880 United States presidential election
1876 United States presidential election,Rutherford B. Hayes,1876-01-01,United States of America,1872 United States presidential election
1872 United States presidential election,Ulysses S. Grant,1872-11-05,United States of America,1868 United States presidential election
1868 United States presidential election,Ulysses S. Grant,1868-11-03,United States of America,1864 United States presidential election
1864 United States presidential election,Abraham Lincoln,1864-11-08,United States of America,1860 United States presidential election
1856 United States presidential election,Millard Fillmore,1856-11-04,United States of America,1852 United States presidential election
1852 United States presidential election,Franklin Pierce,1852-11-02,United States of America,1848 United States presidential election
1848 United States presidential election,Martin Van Buren,1848-11-07,United States of America,1844 United States presidential election
1844 United States presidential election,James K. Polk,1844-01-01,United States of America,1840 United States presidential election
1832 United States presidential election,Andrew Jackson,1832-01-01,United States of America,1828 United States presidential election
1816 United States presidential election,James Monroe,1816-01-01,United States of America,1812 United States presidential election
