col0,col1,col2,col3
Kernu Rural Municipality,2017-01-01,1993-11-01,174.77
Padise Rural Municipality,2017-01-01,1992-01-16,367.58
Mäksa Rural Municipality,2017-01-01,1991-05-16,133.4
Meeksi Rural Municipality,2017-01-01,1991-11-21,143.5
Albu Rural Municipality,2017-01-01,1993-04-22,257.06
Väätsa Rural Municipality,2017-01-01,1991-12-12,195.17
Kareda Rural Municipality,2017-01-01,1991-10-10,91
Roosna-Alliku Rural Municipality,2017-01-01,1992-05-07,132
Paide Rural Municipality,2017-01-01,1991-10-24,300
Koeru Rural Municipality,2017-01-01,1992-02-20,236.82
Imavere Rural Municipality,2017-01-01,1991-12-19,139
Järva-Jaani Rural Municipality,2017-01-01,1991-09-26,126.76
Türi Rural Municipality,2017-01-01,2005-10-23,598.37
Oisu Rural Municipality,2005-01-01,1991-12-19,118
