col0,col1,col2,col3
Kendlmühl-Filz,Germany,bog,Kendlmühlfilzen
Oppenwehe Moor,Germany,bog,Oppenweher Moor
Fußbergmoos,Germany,bog,Fußberger Moos
Dachauer Moos,Germany,bog,LSG Dachauer Moos im Gebiet der Gemeinden Ober- und Unterschleißheim
Altwarmbüchener Moor,Germany,bog,Altwarmbüchener Moor - Ahltener Wald (1)
Zerninsee,Germany,bog,Zerninsee-Senke
Kendlmühl-Filz,Germany,swamp,Kendlmühlfilzen
Dachauer Moos,Germany,swamp,LSG Dachauer Moos im Gebiet der Gemeinden Ober- und Unterschleißheim
Haspelmoor,Germany,raised bog,Haspelmoor
Zeller Loch,Germany,bog,Zeller Loch
Murnauer Moos,Germany,bog,Murnauer Moos
Haspelmoor,Germany,bog,Haspelmoor
