col0,col1,col2,col3,col4,col5
V* HZ Aqr,43.0354,Aquarius,8000,-1.01,23.2367
V* AI Lep,73.139,Lepus,72000,0.02,13.6726
V* V858 Cen,73.648,Centaurus,31600,-0.3,13.5781
V* IN Vir,134.2264,Virgo,1500,0.22,7.4501
V* IS Vir,272.1162,Virgo,450,0.04,3.33
V* BY Cet,69.2703,Cetus,31600,0,14.4362
V* TY Col,72.0316,Columba,31600,-0.2,13.8828
V* UV For,117.5281,Fornax,1550,-0.23,8.5086
V* BG Psc,153.9385,Pisces,25000,-0.3,6.4961
IL Hya,105.126,Hydra,980,-0.43,9.5124
LU Hya,49.4903,Hydra,5800,0.23,20.206
42 Capricorni,35.2327,Capricornus,4500,7.45,28.3827
