col0,col1,col2,col3
2006 Skate America - pair skating,XL Center,2006-10-01,2006 Skate America - pair skating free skating
2006 Skate America - ladies' singles,XL Center,2006-10-01,2006 Skate America - ladies' singles free skating
2007 NHK Trophy - ice dancing,Sendai Gymnasium,2007-01-01,2007 NHK Trophy - ice dancing compulsory dance
2007 NHK Trophy - pair skating,Sendai Gymnasium,2007-01-01,2007 NHK Trophy - pair skating short program
2007 NHK Trophy - ladies' singles,Sendai Gymnasium,2007-01-01,2007 NHK Trophy - ladies' singles short program
2007 Cup of Russia - ice dancing,Megasport Arena,2007-11-01,2007 Cup of Russia - ice dancing original dance
2007 Cup of Russia - pair skating,Megasport Arena,2007-11-01,2007 Cup of Russia - pair skating free skating
2007 Cup of Russia - ladies' singles,Megasport Arena,2007-11-01,2007 Cup of Russia - ladies' singles short program
2007 Trophée Eric Bompard - ice dancing,AccorHotels Arena,2007-11-01,2007 Trophée Eric Bompard - ice dancing compulsory dance
2007 Trophée Eric Bompard - pair skating,AccorHotels Arena,2007-11-01,2007 Trophée Eric Bompard - pair skating free skating
