col0,col1,col2,col3,col4,col5
Geoff,Geoff,Geoffrey,diminutive,English,Latin script
Sharona,Sharona,Sharon,diminutive,Hebrew,Hebrew alphabet
Iza,Iza,Izabela,diminutive,Polish,Latin script
Bobby,Bobby,Robert,diminutive,Dutch,Latin script
Sacha,Sacha,Sasha,diminutive,Dutch,Latin script
Nastja,Nastja,Anastasia,diminutive,Russian,Cyrillic script
Jimmy,Jimmy,James,diminutive,English,Latin script
Cathy,Cathy,Cathie,diminutive,English,Latin script
Alek,Alek,Aleksander,male given name,Polish,Latin script
Olek,Olek,Aleksander,male given name,Polish,Latin script
