col0,col1,col2,col3,col4
Turner,United States of America,Androscoggin County,127,Turner
Rumford,United States of America,Oxford County,186,Rumford
Bath,United States of America,Province of North Carolina,4,Bath
Wiscasset,United States of America,Lincoln County,58,Wiscasset
Cary,United States of America,Chatham County,146,Cary
Broadus,United States of America,Powder River County,923,Broadus
Bath,United States of America,Beaufort County,4,Bath
Palm Beach,United States of America,Palm Beach County,2,Palm Beach
Newtown,United States of America,Fairfield County,121,Newtown
Foxborough,United States of America,Norfolk County,88,Foxborough
Whitman,United States of America,Plymouth County,34,Whitman
Denning,United States of America,Franklin County,138,Denning
Chevy Chase View,United States of America,Montgomery County,94,Town of Chevy Chase View
