col0,col1,col2,col3,col4,col5
Ferntree Gully,2002-01-01,41141,Australia,57447,electoral district of Victoria
Evelyn,1859-01-01,43159,Australia,57261,electoral district of Victoria
Essendon,1904-01-01,48427,Australia,67008,electoral district of Victoria
Eltham,1992-01-01,44820,Australia,59042,electoral district of Victoria
Cranbourne,1992-01-01,61814,Australia,97040,electoral district of Victoria
Burwood,1976-01-01,43169,Australia,66686,electoral district of Victoria
Bundoora,1976-01-01,40892,Australia,61764,electoral district of Victoria
Bulleen,1985-01-01,44110,Australia,61657,electoral district of Victoria
Brunswick,2002-01-01,53340,Australia,71047,electoral district of Victoria
Broadmeadows,1955-01-01,43657,Australia,72350,electoral district of Victoria
Brighton,1856-01-01,45224,Australia,62498,electoral district of Victoria
Box Hill,1945-01-01,43983,Australia,69349,electoral district of Victoria
Bentleigh,1967-01-01,42772,Australia,61033,electoral district of Victoria
