col0,col1,col2,col3
IC 923,0.06786,radio galaxy,ACO 1783
LBQS 1429-008,2.082817,astronomical object,[DCM2007] QQQ J1432-0106
IC 3625B,0.00443,astronomical object,Virgo Cluster
IC 377,0.031962,astronomical object,[CHM2007] HDC 288
2MASX J04391828-0750208,0.015594,astronomical object,[CHM2007] HDC 310
IC 263,0.02823,astronomical object,[CHM2007] LDC 196
IC 437,0.023083,astronomical object,[CHM2007] LDC 416
IC 790,0.02489,astronomical object,[T2015] nest 100186
IC 772,0.02227,astronomical object,[CHM2007] LDC 872
IC 923,0.06786,astronomical object,ACO 1783
2MASX J13434501+5538014,0.06822,astronomical object,ACO 1783
