col0,col1,col2,col3
IBM Plex Arabic,SIL Open Font License,Mike Abbink,2019-03-12
IBM Plex Sans Devanagari,SIL Open Font License,Mike Abbink,2018-12-14
IBM Plex Sans Thai Looped,SIL Open Font License,Mike Abbink,2019-04-05
FiraGO,SIL Open Font License,Erik Spiekermann,2018-03-01
Overpass,SIL Open Font License,Delve Withrington,2015-01-01
Fira Sans,SIL Open Font License,Ralph du Carrois,2013-01-01
IBM Plex Sans Thai,SIL Open Font License,Ben Mitchell,2018-10-16
IBM Plex Sans Hebrew,SIL Open Font License,Yanek Iontef,2018-06-02
IBM Plex Sans Thai,SIL Open Font License,Pieter van Rosmalen,2018-10-16
IBM Plex Sans Hebrew,SIL Open Font License,Pieter van Rosmalen,2018-06-02
