col0,col1,col2,col3,col4,col5
"Lusebredde, Hellinghäuser Wiesen und Klostermersch",Germany,Special Area of Conservation,Eurasian Beaver,Lippeaue,1999-01-01
Bielenberg mit Stollen,Germany,Special Area of Conservation,Myotis myotis,Bielenberg,2000-01-01
Berkel,Germany,Special Area of Conservation,European Otter,Berkelaue,1999-01-01
"Lusebredde, Hellinghäuser Wiesen und Klostermersch",Germany,Site of Community Importance,Eurasian Beaver,Lippeaue,1999-01-01
Bielenberg mit Stollen,Germany,Site of Community Importance,Myotis myotis,Bielenberg,2000-01-01
Bergwiesen Lippe mit Buchheller- und Mischebachtal,Germany,Site of Community Importance,European bullhead,Unteres Buchhellertal,2003-01-01
Bergwerk Thülen,Germany,Site of Community Importance,Myotis myotis,Fledermausstollen am Thülener Stein,2000-01-01
Baumberge,Germany,Site of Community Importance,Myotis myotis,Baumberge,2006-01-01
Bagno mit Steinfurter Aa,Germany,Site of Community Importance,Barbastelle,Am Bagno – Buchenberg,2000-01-01
Auf dem Bockshorn,Germany,Site of Community Importance,Sand lizard,Bockshorn,2000-01-01
