col0,col1,col2,col3,col4,col5,col6,col7
HD 268719,-0.069,-67.436459802805,J2000.0,supergiant,73.8400202401705,304,0.1
SK -67 11,-0.045,-67.0785381223851,J2000.0,supergiant,73.3942546212327,282.8,0.0138
SK -69 53,-0.002,-69.5385869792459,J2000.0,supergiant,74.4893292597883,166,0.0659
HD 268943,3.097,-67.2952206408275,J2000.0,supergiant,76.1115586460232,258.47,0.2189
SK -66 13,0.084,-66.8451514269889,J2000.0,supergiant,73.7920589862668,252.5,0.94
SOI 315,0.004,-67.9335282693733,J2000.0,supergiant,74.1143290435071,256.3,0.017
HD 164492B,-1.196,-23.0292102942249,J2000.0,supergiant,270.5987904926312,11,0.778
LGGS J004030.62+404523.8,-0.046,40.7565938175694,J2000.0,supergiant,10.1275334476807,-562.3,0.0484
HD 269781,0.462,-67.0232139793988,J2000.0,supergiant,83.5936155654345,367.99,0.11
HD 269787,0.505,-66.9731733144226,J2000.0,supergiant,83.6431738161013,321.34,0.43
HD 116119,-5.708,-62.0122238450109,J2000.0,supergiant,200.7318006177504,-22,0.2231
HD 186745,-5.306,23.9428821200616,J2000.0,supergiant,296.3514549550766,1,0.5037
