col0,col1,col2,col3
1983 Canadian Open Badminton Championships,1982 Canadian Open Badminton Championships,Ottawa,WikiProject Badminton/tournament focus list
1985 Canadian Open Badminton Championships,1984 Canadian Open Badminton Championships,Ottawa,WikiProject Badminton/tournament focus list
1971 Canadian Open Badminton Championships,1970 Canadian Open Badminton Championships,Montreal,WikiProject Badminton/tournament focus list
1962 Canadian Open Badminton Championships,1961 Canadian Open Badminton Championships,Montreal,WikiProject Badminton/tournament focus list
1976 Canadian Open Badminton Championships,1975 Canadian Open Badminton Championships,Toronto,WikiProject Badminton/tournament focus list
1980 Canadian Open Badminton Championships,1979 Canadian Open Badminton Championships,Toronto,WikiProject Badminton/tournament focus list
1969 Canadian Open Badminton Championships,1968 Canadian Open Badminton Championships,Toronto,WikiProject Badminton/tournament focus list
1964 Canadian Open Badminton Championships,1963 Canadian Open Badminton Championships,Toronto,WikiProject Badminton/tournament focus list
2010 Canadian Open Badminton Championships,2007 Canadian Open Badminton Championships,Richmond,WikiProject Badminton/tournament focus list
1995 Canadian Open Badminton Championships,1994 Canadian Open Badminton Championships,Richmond,WikiProject Badminton/tournament focus list
1987 Canadian Open Badminton Championships,1985 Canadian Open Badminton Championships,Calgary,WikiProject Badminton/tournament focus list
