col0,col1,col2,col3
Fort D. A. Russell,historic district,Marfa,United States of America
Cultybraggan Camp,Royal Observer Corps Monitoring Post,Perth and Kinross,United Kingdom
Rivesaltes concentration camp,concentration camp in France,Salses-le-Château,France
Muna,prisoner-of-war camp,Mikulovice,Czech Republic
Oflag XI A,prisoner-of-war camp,Osterode am Harz,Germany
Obóz Jeńców w Strzałkowie,prisoner-of-war camp,Gmina Strzałkowo,Poland
Stalag I-F,prisoner-of-war camp,Suwałki,Poland
Stalag 319,prisoner-of-war camp,Chełm,Poland
Stalag XVIII-A,prisoner-of-war camp,Carinthia,Austria
Stalag VIII-D,prisoner-of-war camp,Český Těšín,Czech Republic
Stalag Luft IV,prisoner-of-war camp,Tychowo,Poland
Stalag IV-E,prisoner-of-war camp,Altenburger Land,Germany
Stalag IV-F,prisoner-of-war camp,Hartmannsdorf,Germany
