col0,col1,col2,col3,col4
Vuelta al Táchira 2019,Jimmi Briceño,Deportivo Táchira,2019-01-18,Manuel Medina
2018 Vuelta al Táchira,Kevin Rivera,Franklin Chacón,2018-01-21,Kevin Rivera
Vuelta al Táchira 2019,Jimmi Briceño,Jonathan Salinas,2019-01-18,Jimmi Briceño
Vuelta al Táchira 2020,Yurgen Ramírez,Deportivo Táchira,2020-01-19,Yurgen Ramírez
Vuelta al Táchira 2019,Jimmi Briceño,Deportivo Táchira,2019-01-18,Jimmi Briceño
2018 Vuelta al Táchira,José Serpa,Pedro Gutiérrez,2018-01-21,Pedro Gutiérrez
Vuelta al Táchira 2020,Carlos Gálviz,Roniel Campos,2020-01-19,Yurgen Ramírez
2018 Vuelta al Táchira,José Serpa,Rónald González,2018-01-21,Rónald González
Vuelta al Táchira 2020,Roniel Campos,Roniel Campos,2020-01-19,Roniel Campos
2018 Vuelta al Táchira,José Serpa,Rónald González,2018-01-21,Manuel Medina
Vuelta al Táchira 2020,Carlos Gálviz,Roniel Campos,2020-01-19,Jhonathan Camargo
