col0,col1,col2,col3
German submarine U-427,German Type VIIC submarine,capitulation,World War II
German submarine U-168,Type IXC/40 submarine,sinking,World War II
German submarine U-1276,German Type VII C/41 submarine,sinking,World War II
German submarine U-321,German Type VII C/41 submarine,sinking,World War II
German submarine U-736,German Type VIIC submarine,sinking,World War II
German submarine U-651,German Type VIIC submarine,sinking,World War II
German submarine U-656,German Type VIIC submarine,sinking,World War II
German submarine U-252,German Type VIIC submarine,sinking,World War II
German submarine U-242,German Type VIIC submarine,sinking,World War II
German submarine U-232,German Type VIIC submarine,sinking,World War II
