col0,col1,col2,col3
Comitatvs Salopiensis,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Staffordiensis Comitatvs,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Wigorniensis Comitatus et Comitatus Warwicensis,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Darbiensis Comitatvs,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Comitatvs Nottinghamensis,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Lincolnia Comitatvs,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Rvtlandia Comitatus,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Leicestrensis Comitatvs,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Comitatvs Northantoniensis,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
Huntingdoniensis Comitatvs,BL18C,"Blaeu's Atlas Maior, Vol 5 (England) - BL 114.h*.5",public domain
