col0,col1,col2,col3,col4,col5
2016 Tour of Britain,Rohan Dennis,London,"2016 Tour of Britain, Stage 7a",André Greipel,111
2017 Tour of Britain,Edvald Boasson Hagen,Cardiff,"2017 Tour of Britain, Stage 3",Russell Downing,120
Tour of the Alps 2019,Tao Geoghegan Hart,Bolzano,"2019 Tour of the Alps, Stage 1",Matthias Krizek,132
2018 Vuelta a Andalucía,Wout Poels,Barbate,"2018 Vuelta a Andalucía, Stage 1",Aaron Verwilst,135
2015 Tour of Britain,Cannondale-Garmin 2015,London,"2015 Tour of Britain, stage 8",Peter Williams,120
2016 Tour of Britain,André Greipel,London,"2016 Tour of Britain, Stage 1",André Greipel,111
2017 Tour of Britain,Edvald Boasson Hagen,Cardiff,"2017 Tour of Britain, Stage 3",Edvald Boasson Hagen,120
2018 Vuelta a Andalucía,Wout Poels,Barbate,"2018 Vuelta a Andalucía, Stage 5",Sep Vanmarcke,135
2018 Tour of Britain,Julian Alaphilippe,London,"2018 Tour of Britain, stage 8",Alex Paton,120
Tour of the Alps 2019,Matthias Krizek,Bolzano,"2019 Tour of the Alps, Stage 1",Matthias Krizek,82
2015 Tour of Britain,Cannondale-Garmin 2015,London,"2015 Tour of Britain, stage 6",Dylan van Baarle,98
2018 Vuelta a Andalucía,Wout Poels,Barbate,"2018 Vuelta a Andalucía, Stage 5",Aaron Verwilst,135
Tour of the Alps 2019,Vincenzo Nibali,Bolzano,"2019 Tour of the Alps, Stage 3",Matthias Krizek,132
2018 Tour of the Alps,Domenico Pozzovivo,Innsbruck,2018 Tour of the Alps stage 4,Pascal Eenkhoorn,90
