col0,col1,col2,col3
Pala Rural Municipality,2017-01-01,1992-04-30,156.6
Saksi Rural Municipality,2005-01-01,1993-11-01,109.3
Tabivere Rural Municipality,2017-01-01,1991-12-12,200.64
Lehtse Rural Municipality,2005-01-01,1991-10-24,163
Olustvere Rural Municipality,2005-01-01,1991-12-19,144
Kabala Rural Municipality,2005-01-01,1991-12-12,210
Suure-Jaani Rural Municipality,2017-01-01,2005-11-01,742.67
Tapa Rural Municipality,2017-01-01,2005-10-21,262.8
Konguta Rural Municipality,2017-01-01,1991-05-16,107.6
Maidla Rural Municipality,2013-10-27,1992-04-09,332.3
Peipsiääre Rural Municipality,2017-01-01,1991-11-21,31
Pärsti Rural Municipality,2013-01-01,1991-12-19,210.62
Vara Rural Municipality,2017-01-01,1991-07-11,333
Kambja Rural Municipality,2017-01-01,1991-05-16,188.98
