col0,col1,col2,col3
Big Stone Lake State Park,1961-01-01,Big Stone County,Minnesota state park
Big Bog State Recreation Area,2006-01-01,Waskish Township,Minnesota state park
Garden Island State Recreation Area,1998-01-01,Lake of the Woods County,Minnesota state park
Lac qui Parle State Park,1959-01-01,Lac qui Parle County,Minnesota state park
Blue Mounds State Park,1937-01-01,Rock County,Minnesota state park
Saint Croix State Park,1943-01-01,Pine County,Minnesota state park
Rice Lake State Park,1963-01-01,Dodge County,Minnesota state park
Lake Bemidji State Park,1923-01-01,Beltrami County,Minnesota state park
Jay Cooke State Park,1915-01-01,Carlton County,Minnesota state park
Great River Bluffs State Park,1971-01-01,Winona County,Minnesota state park
Frontenac State Park,1957-01-01,Goodhue County,Minnesota state park
Fort Snelling State Park,1961-01-01,Saint Paul,Minnesota state park
Father Hennepin State Park,1941-01-01,Mille Lacs County,Minnesota state park
