col0,col1,col2,col3
Örkened municipality,1863-01-01,Osby Municipality,236
Södra Kinda Municipality,1952-01-01,Kinda Municipality,321
Söderfors Municipality,1863-01-01,Tierp Municipality,100
Sösdala municipality,1952-01-01,Hässleholm Municipality,217
Tjällmo Municipality,1863-01-01,Motala Municipality,202
Sävar Municipality,1863-01-01,Umeå Municipality,786
Södra Mo municipality,1952-01-01,Gislaved Municipality,328
Södra Vi Rural Municipality,1863-01-01,Vimmerby Municipality,333
Södra Sandby municipality,1863-01-01,Lund Municipality,70
Tenhult Rural Municipality,1952-01-01,Jönköping Municipality,293
