col0,col1,col2,col3
Sharknado 2: The Second One,David Michael Latt,English,aviation accident
Yogi Bear and the Magical Flight of the Spruce Goose,Bernard Wolf,English,aviation
Witch Hunt,Gale Anne Hurd,English,supernatural
Scoop,Sue Birtwistle,English,war correspondent
The Missiles of October,Robert Berger,English,Cold War
Satan's School for Girls,Aaron Spelling,English,supernatural
Out of the Ashes,Gerald W. Abrams,English,World War II
Chain of Command,Lisa M. Hansen,English,terrorism
After Jimmy,Aaron Spelling,English,suicide
Age 7 in America,Michael Apted,English,United States of America
Intruders,Michael Apted,English,extraterrestrial life
Kobe Doin' Work,Spike Lee,English,basketball
Hiroshima: BBC History of World War II,Paul Wilmshurst,English,Atomic bombings of Hiroshima and Nagasaki
