col0,col1,col2,col3,col4
Kazakhstan,17,Aktobe Region,United Nations,Europe
Austria,18,Vienna,European Union,Europe
Kazakhstan,17,Pavlodar Region,United Nations,Europe
Kyrgyzstan,18,Bishkek,United Nations,Asia
Bolivia,21,Oruro Department,Interpol,South America
Czech Republic,16,South Bohemian Region,Group on Earth Observations,Europe
Slovakia,18,Trnava Region,Group on Earth Observations,Europe
Czech Republic,16,South Bohemian Region,Movement Coordination Centre Europe,Europe
Slovakia,18,Trnava Region,Movement Coordination Centre Europe,Europe
Czech Republic,16,Prague,Movement Coordination Centre Europe,Europe
Slovakia,18,Trnava Region,European Union,Europe
Ethiopia,18,Tigray Region,United Nations,Africa
