col0,col1,col2,col3
Bisonó,189,92.63,Santiago Province
Santiago de los Caballeros,175,612,Santiago Province
Monte Plata,56,623.55,Monte Plata Province
Jimaní,31,458490000,Independencia
San José de Ocoa,475,484870000,San José de Ocoa Province
Cambita Garabitos,310,202.52,San Cristóbal Province
Bajos de Haina,41,38.49,San Cristóbal Province
San Cristóbal,33,226.52,San Cristóbal Province
Santo Domingo Este,10,106.29,Santo Domingo Province
Boca Chica,13,145.67,Santo Domingo Province
"Pedernales, Dominican Republic",10,1274670000,Pedernales Province
Oviedo,33,799860000,Pedernales Province
