col0,col1,col2,col3
Skalica Ice Stadium,Skalica,indoor ice rink,HK 36 Skalica
Borås Ishall,Borås Municipality,indoor ice rink,Borås HC
James B. Sheffield Olympic Skating Rink,Lake Placid,indoor ice rink,1932 Winter Olympics
Stadio Olympica,Cortina d'Ampezzo,indoor ice rink,SG Cortina
Zimní stadion,Kladno,indoor ice rink,HC Kladno
Malmö Isstadion,Malmö Municipality,indoor ice rink,IK Pantern
KV Arena,Karlovy Vary,indoor ice rink,HC Karlovy Vary
Volksbank Arena,Altona,indoor ice rink,HSV Hamburg
Hvidovre Icehockey Club,Hvidovre Municipality,indoor ice rink,Hvidovre Ishockey Klub
Stjernehallen,Fredrikstad,indoor ice rink,Stjernen Hockey
Horácký zimní stadion,Jihlava,indoor ice rink,HC Dukla Jihlava
Ice rink at the West Station,Essen,indoor ice rink,Essen Mosquitoes
Helsinki Ice Hall,Helsinki,indoor ice rink,HIFK Hockey
Olympia Eishalle,Milbertshofen-Am Hart,indoor ice rink,EHC München
