col0,col1,col2,col3,col4,col5
strontium-105,-38610,yttrium-105,67,104.95855,856380
strontium-104,-44106,yttrium-104,66,103.95265,853840
strontium-103,-47422,yttrium-103,65,102.94909,849029
strontium-102,-52159.304,yttrium-101,64,101.94400468,845704.44
strontium-101,-55324.907,yttrium-100,63,100.940606266,840798.74
strontium-100,-59820.903,yttrium-99,62,99.935779615,837223.4
strontium-99,-62521.401,yttrium-98,61,98.932880511,831852.648
strontium-98,-66423.104,yttrium-97,60,97.92869186,827683.01
strontium-97,-68581.454,yttrium-97,59,96.926374776,821770.032
strontium-79,-65476.889,rubidium-79,41,78.929707664,673381.78
strontium-78,-63173.941,rubidium-78,40,77.93217998,663007.488
