col0,col1,col2,col3,col4
3-heptanone,-38,230,114.104,oxygenated hydrocarbons
2-heptanone,-35,465,114.104,oxygenated hydrocarbons
mesityl oxide,-59,40,98.073,oxygenated hydrocarbons
diacetone alcohol,-47,240,116.084,oxygenated hydrocarbons
methyl isobutyl ketone,-120,205,100.089,oxygenated hydrocarbons
methyl ethyl ketone,-123,590,72.058,oxygenated hydrocarbons
diethyl ketone,-44,705,86.073,oxygenated hydrocarbons
2-pentanone,-78,530,86.073,oxygenated hydrocarbons
acetone,-95,125,58.042,oxygenated hydrocarbons
3-heptanone,-38,230,114.104,Class II combustible liquid
2-heptanone,-35,465,114.104,Class II combustible liquid
