col0,col1,col2,col3
Schönberg im Stubaital,1013,7.48,Cultural heritage monuments in Schönberg im Stubaital
Wildschönau,936,97.42,Cultural heritage monuments in Wildschönau
Großsteinbach,331,21.24,Cultural heritage monuments in Großsteinbach
Desselbrunn,421,17.38,Cultural heritage monuments in Desselbrunn
Wildendürnbach,203,53.63,Cultural heritage monuments in Wildendürnbach
Stroheim,489,28.75,Cultural heritage monuments in Stroheim
Sankt Peter am Hart,372,22.91,Cultural heritage monuments in Sankt Peter am Hart
Schönau an der Triesting,250,8.03,Cultural heritage monuments in Schönau an der Triesting
Pilgersdorf,375,43.9,Cultural heritage monuments in Pilgersdorf
Ohlsdorf,538,27.83,Cultural heritage monuments in Ohlsdorf (Upper Austria)
Oberloisdorf,254,10.65,Cultural heritage monuments in Oberloisdorf
Neustift bei Güssing,265,11.44,Cultural heritage monuments in Neustift bei Güssing
Nauders,1394,90.3,Cultural heritage monuments in Nauders
Magdalensberg,450,42.89,Cultural heritage monuments in Magdalensberg
Ludmannsdorf,564,26.17,Cultural heritage monuments in Ludmannsdorf
