col0,col1,col2,col3
HR 8799 c,2008-11-13,25.38,giant planet
HR 8799 b,2008-11-13,25.38,giant planet
HR 8799 e,2010-11-01,25.38,extrasolar planet
Gliese 674 b,2007-01-07,220.11,extrasolar planet
HR 8799 c,2008-11-13,25.38,extrasolar planet
HR 8799 b,2008-11-13,25.38,extrasolar planet
Gliese 317 b,2007-07-06,65.34,extrasolar planet
Gliese 436 b,2004-08-31,98.95,giant planet
Gliese 581 b,2005-08-22,159.28,giant planet
Gliese 649 b,2009-01-01,97.28,extrasolar planet
Gliese 436 b,2004-08-31,98.95,extrasolar planet
Gliese 581 b,2005-08-22,159.28,extrasolar planet
HR 8799 d,2008-11-13,25.38,extrasolar planet
