col0,col1,col2,col3
1980 Prueba Villafranca de Ordizia,1980-07-25,1981 Prueba Villafranca de Ordizia,1979 Prueba Villafranca de Ordizia
1979 Prueba Villafranca de Ordizia,1979-07-25,1980 Prueba Villafranca de Ordizia,1978 Prueba Villafranca de Ordizia
1978 Prueba Villafranca de Ordizia,1978-07-25,1979 Prueba Villafranca de Ordizia,1977 Prueba Villafranca de Ordizia
1977 Prueba Villafranca de Ordizia,1977-07-31,1978 Prueba Villafranca de Ordizia,1976 Prueba Villafranca de Ordizia
1976 Prueba Villafranca de Ordizia,1976-01-01,1977 Prueba Villafranca de Ordizia,1975 Prueba Villafranca de Ordizia
1975 Prueba Villafranca de Ordizia,1975-01-01,1976 Prueba Villafranca de Ordizia,1974 Prueba Villafranca de Ordizia
1974 Prueba Villafranca de Ordizia,1974-01-01,1975 Prueba Villafranca de Ordizia,1973 Prueba Villafranca de Ordizia
1973 Prueba Villafranca de Ordizia,1973-01-01,1974 Prueba Villafranca de Ordizia,1972 Prueba Villafranca de Ordizia
1972 Prueba Villafranca de Ordizia,1972-01-01,1973 Prueba Villafranca de Ordizia,1971 Prueba Villafranca de Ordizia
1971 Prueba Villafranca de Ordizia,1971-01-01,1972 Prueba Villafranca de Ordizia,1970 Prueba Villafranca de Ordizia
1970 Prueba Villafranca de Ordizia,1970-01-01,1971 Prueba Villafranca de Ordizia,1969 Prueba Villafranca de Ordizia
1969 Prueba Villafranca de Ordizia,1969-01-01,1970 Prueba Villafranca de Ordizia,1968 Prueba Villafranca de Ordizia
1968 Prueba Villafranca de Ordizia,1968-07-25,1969 Prueba Villafranca de Ordizia,1967 Prueba Villafranca de Ordizia
