col0,col1,col2,col3
Port of Ajaccio,port,2,France
Porto da Vila Itapoc,port,8,Brazil
Porto João Barbosa,port,5,Brazil
Porto da Madame,port,2,Brazil
Porto da Pedra,port,35,Brazil
Porto de Mucuripe,port,10,Brazil
Port of Mariehamn,port,10,Finland
Cape Jervis Port,port,4,Australia
Kangaroo Island Port,port,7,Australia
Lucky Bay Port,port,5,Australia
Melbourne Port,port,4,Australia
Queenscliff Harbour Port,port,4,Australia
Rottnest Island Port,port,5,Australia
Sorrento Pier Port,port,11,Australia
Wallaroo Port,port,14,Australia
