col0,col1,col2,col3
Cologne,Istanbul,Roman city,Leverkusen
Düsseldorf,Reading,big city,Mettmann
Krefeld,Ulyanovsk,urban municipality of Germany,Wesel
Cologne,Istanbul,city with millions of inhabitants,Rhein-Sieg District
Solingen,Aue,urban municipality of Germany,Remscheid
Bottrop,Merseburg,independent city of Germany,Essen
Cologne,Istanbul,urban municipality of Germany,Rhein-Berg District
Münster,Ryazan,independent city of Germany,Warendorf District
Bonn,La Paz,urban municipality of Germany,Rhein-Sieg District
Düsseldorf,Haifa,independent city of Germany,Langenfeld
Herne,Ometepe,urban district of North Rhine-Westphalia,Gelsenkirchen
