col0,col1,col2,col3,col4
Ragged Island,district of the Bahamas,Bahamas,Bahamas,25
Exuma,district of the Bahamas,Bahamas,Bahamas,5
Inagua,district of the Bahamas,Bahamas,Bahamas,33
Cat Island,district of the Bahamas,Bahamas,Bahamas,63
Central Eleuthera,district of the Bahamas,Bahamas,Bahamas,23
Freeport,district of the Bahamas,City of Freeport District,Bahamas,9
Bimini,district of the Bahamas,Bahamas,Bahamas,11
San Salvador Island,district of the Bahamas,Bahamas,Bahamas,12
Berry Islands,district of the Bahamas,Bahamas,Bahamas,4
North Abaco,district of the Bahamas,Bahamas,Bahamas,5
Acklins,district of the Bahamas,Bahamas,Bahamas,6
