col0,col1,col2,col3,col4,col5,col6
2015 Clásica de San Sebastián,2015 UCI World Tour,Daniel Moreno,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2018 Clásica de San Sebastián,2018 UCI World Tour,Daniel Martin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2015 Clásica de San Sebastián,2015 UCI World Tour,Daniel Martin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2018 Clásica de San Sebastián,2018 UCI World Tour,Steven Kruijswijk,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2013 Clásica de San Sebastián,2013 UCI World Tour,Arnold Jeannesson,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2018 Clásica de San Sebastián,2018 UCI World Tour,Anthony Roux,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2017 Clásica de San Sebastián,2017 UCI World Tour,Anthony Roux,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2013 Clásica de San Sebastián,2013 UCI World Tour,Moreno Moser,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
San Sebastián Classic 2019,2019 UCI World Tour,Jelle Vanendert,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2014 Clásica de San Sebastián,2014 UCI World Tour,Jelle Vanendert,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2011 Clásica de San Sebastián,2011 UCI World Tour,Jelle Vanendert,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2018 Clásica de San Sebastián,2018 UCI World Tour,Jon Izagirre,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2011 Clásica de San Sebastián,2011 UCI World Tour,Carlos Barredo,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
