col0,col1,col2,col3,col4,col5
Sgùrr Alasdair,992,Cuillin,Scottish Highlands,Highland,Tump
Càrn Eige,1182.8,Scottish Highlands,Northwest Highlands,Highland,Tump
Ben Vorlich,943,Grampian Mountains,Arrochar Alps,Argyll and Bute,Tump
Beinn Achaladair,1038,Grampian Mountains,Bridge of Orchy,Argyll and Bute,Murdo
Beinn Ìme,1011,Grampian Mountains,Arrochar Alps,Argyll and Bute,Murdo
Stob Choire Claurigh,1177,Grampian Mountains,Grey Corries,Highland,Murdo
Sgùrr Alasdair,992,Cuillin,Scottish Highlands,Highland,Murdo
Càrn Eige,1182.8,Scottish Highlands,Northwest Highlands,Highland,Murdo
Ben Vorlich,943,Grampian Mountains,Arrochar Alps,Argyll and Bute,Murdo
Beinn Achaladair,1038,Grampian Mountains,Bridge of Orchy,Argyll and Bute,HuMP
Beinn Ìme,1011,Grampian Mountains,Arrochar Alps,Argyll and Bute,HuMP
Stob Choire Claurigh,1177,Grampian Mountains,Grey Corries,Highland,HuMP
