col0,col1,col2,col3,col4,col5
Lashmar Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,47,1993-01-01
Port Gawler Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,7,1971-01-01
Point Davenport Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,2,1987-01-01
Hale Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,353,1964-01-01
Ewens Ponds Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,13,1976-01-01
Giles Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,446,2007-01-01
Mount Taylor Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,123,1970-01-01
Spring Gully Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,513,1961-01-01
Seddon Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,104,1971-01-01
Scott Creek Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,289,1985-01-01
Piccaninnie Ponds Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,8,1969-01-01
Nepean Bay Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,8,1974-01-01
Morialta Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,405,1990-01-01
