col0,col1,col2,col3,col4,col5
84 Klio,85 Io,2.92017910853962,Robert Luther,2,9.334
53 Kalypso,54 Alexandra,3.15619198761959,Robert Luther,2,5.153
17 Thetis,18 Melpomene,2.79785064370807,Robert Luther,3.21,5.587
341 California,342 Endymion,2.62644184784732,Max Wolf,2.7,5.669
4 Vesta,5 Astraea,2.571730930812,Heinrich Wilhelm Olbers,3.456,5.56
2 Pallas,3 Juno,3.41277353938227,Heinrich Wilhelm Olbers,3,34.8402575228283
454 Mathesis,455 Bruchsalia,2.91513713580862,Friedrich Karl Arnold Schwassmann,2,6.29680067153217
1036 Ganymed,1037 Davidweilla,4.085,Walter Baade,2,26.644
12 Victoria,13 Egeria,2.84940037247339,John Russell Hind,2,8.363
8 Flora,9 Metis,2.54654582693549,John Russell Hind,6.5,5.886
14 Irene,15 Eunomia,3.0163065761932,John Russell Hind,4.42,9.106
16 Psyche,17 Thetis,3.32008073055938,Annibale de Gasparis,3.3,3.095
11 Parthenope,12 Victoria,2.69796219860221,Annibale de Gasparis,3.28,4.624
13 Egeria,14 Irene,2.79293020166737,Annibale de Gasparis,3.46,16.5374349958966
