col0,col1,col2,col3
"La Nature 1875, v. 1",volume,Gaston Tissandier,1875-01-01
"La Nature 1875, v. 2",volume,Gaston Tissandier,1875-01-01
"La Nature 1874, v. 1",volume,Gaston Tissandier,1874-01-01
"La Nature 1874, v. 2",volume,Gaston Tissandier,1874-01-01
La Nature 1873,volume,Gaston Tissandier,1873-01-01
An Annotated Guide to Current National Bibliographies,volume,Barbara L. Bell,1997-01-01
Application of UNIMARC to Multinational Databases: Feasability Report,volume,Bavarian State Library,1999-01-01
Principles Underlying Subject Heading Languages,volume,Maria Inês Lopes,1999-01-01
Subject Retrieval in a Networked World,volume,Ia McIlwaine,2003-01-01
IFLA Cataloguing Principles,volume,Barbara Tillett,2004-01-01
"IFLA Cataloguing Principles, Part 2",volume,Barbara Tillett,2005-01-01
