col0,col1,col2,col3
Evretou Reservoir,91,Republic of Cyprus,Evretou
Pomos Reservoir,36.3,Republic of Cyprus,Pomos
Ayia Marina Reservoir,8.4,Republic of Cyprus,Ayia Marina Chrysochous
Lefkara Reservoir,36.3,Republic of Cyprus,Pano Lefkara
Kalavasos Reservoir,95.5,Republic of Cyprus,Kalavasos
Tamasos Reservoir,45,Republic of Cyprus,Tamassos
Argaka Reservoir,50,Republic of Cyprus,Argaka
Klirou Reservoir,84,Republic of Cyprus,Klirou
Arminou Reservoir,116.5,Republic of Cyprus,Arminou
Germasogeia Reservoir,156.7,Republic of Cyprus,Yermasoyia
Lake Burley Griffin,183.5,Australia,Walter Burley Griffin
