col0,col1,col2,col3,col4,col5
2016 Giro del Piemonte,Giacomo Nizzolo,Italy,2016-09-29,1.HC,Zdeněk Štybar
2015 Giro del Piemonte,Jan Bakelants,Italy,2015-10-02,recurrent event edition,José Joaquín Rojas
2016 Giro del Piemonte,Daniele Bennati,Italy,2016-09-29,1.HC,Zdeněk Štybar
2015 Giro del Piemonte,Jan Bakelants,Italy,2015-10-02,1.HC,José Joaquín Rojas
2016 Giro del Piemonte,Daniele Bennati,Italy,2016-09-29,Giro del Piemonte,Zdeněk Štybar
2015 Giro del Piemonte,Jan Bakelants,Italy,2015-10-02,Giro del Piemonte,José Joaquín Rojas
2016 Giro del Piemonte,Daniele Bennati,Italy,2016-09-29,recurrent event edition,Daniele Bennati
2015 Giro del Piemonte,Jan Bakelants,Italy,2015-10-02,recurrent event edition,Daniele Bennati
2016 Giro del Piemonte,Daniele Bennati,Italy,2016-09-29,1.HC,Daniele Bennati
2015 Giro del Piemonte,Jan Bakelants,Italy,2015-10-02,1.HC,Daniele Bennati
2016 Giro del Piemonte,Daniele Bennati,Italy,2016-09-29,Giro del Piemonte,Daniele Bennati
