col0,col1,col2,col3,col4
TPC River Highlands,golf,golf course,Connecticut,131
Broadmoor Golf Club,golf,construction,Washington,127
Muirfield Village,golf,golf club,Ohio,153
Sebonack Golf Club,golf,golf club,New York,148
TPC at Deere Run,golf,golf club,Illinois,144
Winged Foot Golf Club,golf,golf club,New York,141
Valhalla Golf Club,golf,golf club,Kentucky,148
Trump National Golf Club,golf,golf club,New Jersey,151
TPC of Scottsdale,golf,golf club,Phoenix,142
TPC Boston,golf,golf club,Massachusetts,152
