col0,col1,col2,col3
Lampo Junction,county highway,Box Elder County,locale
Mills Junction,Utah State Route 36,Tooele County,locale
Fremont Junction,Utah State Route 72,Sevier County,locale
Mills Junction,Utah State Route 78,Juab County,locale
Curlew Junction,Utah State Route 30,Box Elder County,locality
Eden Junction,Utah State Route 39,Weber County,road junction
Silver Creek Junction,Interstate 80 in Utah,South Snyderville Basin,road junction
Curlew Junction,Utah State Route 30,Box Elder County,road junction
Collinston Junction,Utah State Route 30,Box Elder County,road junction
Washboard Junction,Utah State Route 10,Emery County,road junction
McBeth Corner,Utah State Route 141,West Mountain,road junction
