col0,col1,col2,col3,col4,col5
Vista pontual de rua,Museu Paulista collection,6,car,Museu Paulista,11.1
Vista pontual de estacionamento,Museu Paulista collection,6,car,Museu Paulista,12.1
Vista pontual de rua,Werner Haberkorn Collection,6,car,Museu Paulista,11.1
Vista pontual de estacionamento,Werner Haberkorn Collection,6,car,Museu Paulista,12.1
Vista aérea da cidade de São Paulo/SP,Museu Paulista collection,6.5,São Paulo,Museu Paulista,8.1
Vista parcial da cidade. São Paulo/SP,Museu Paulista collection,6,São Paulo,Museu Paulista,8.1
Antena - Arranha-céu,Museu Paulista collection,9,São Paulo,Museu Paulista,11.1
Vista aérea da cidade de São Paulo/SP,Werner Haberkorn Collection,6.5,São Paulo,Museu Paulista,8.1
Vista parcial da cidade. São Paulo/SP,Werner Haberkorn Collection,6,São Paulo,Museu Paulista,8.1
Antena - Arranha-céu,Werner Haberkorn Collection,9,São Paulo,Museu Paulista,11.1
Vista aérea do Vale do Anhangabaú e arredores. São Paulo/SP,Museu Paulista collection,6.5,Riachuelo Building,Museu Paulista,8.1
Vista aérea da cidade de São Paulo/SP,Museu Paulista collection,6.5,Riachuelo Building,Museu Paulista,8.1
Vista aérea do Vale do Anhangabaú e arredores. São Paulo/SP,Werner Haberkorn Collection,6.5,Riachuelo Building,Museu Paulista,8.1
