col0,col1,col2,col3
rue de Belgrade,7th arrondissement of Paris,allée Adrienne-Lecouvreur,Belgrade
rue d'Ankara,Paris,rue Berton,Ankara
rue de Téhéran,Paris,boulevard Haussmann,Tehran
rue de Tunis,Paris,place de la Nation,Tunis
rue d'Alger,1st arrondissement of Paris,rue de Rivoli,Algiers
rue du Niger,Paris,avenue de Saint-Mandé,Niger River
rue Rembrandt,Paris,place Gérard-Oury,Rembrandt
rue Michel-Ange,Paris,rue d'Auteuil,Michelangelo
rue de Liège,Paris,rue de Moscou,Liège
rue Claude-Debussy,Paris,boulevard de l'Yser,Claude Debussy
rue de la Renaissance,Paris,rue Marbeuf,Renaissance
rue Van-Gogh,Paris,boulevard Diderot,Vincent van Gogh
rue André-Del-Sarte,18th arrondissement of Paris,rue Charles-Nodier,Andrea del Sarto
