col0,col1,col2,col3
Santa Cruz Province,Río Chico Department,Santa Cruz Chamber of Deputies,Alicia Kirchner
Corrientes,General Paz Department,Legislature of Corrientes,Gustavo Adolfo Valdés
Chaco Province,Libertad Department,Chamber of Deputies of Chaco,Domingo Peppo
Province of Buenos Aires,Ramallo Partido,Legislature of Buenos Aires Province,María Eugenia Vidal
Catamarca Province,Paclín Department,legislature of Catamarca province,Lucía Corpacci
La Rioja Province,Famatina Department,legislature of La Rioja,Sergio Casas
San Juan Province,Veinticinco de Mayo Department,Chamber of Deputies of San Juan,Sergio Mauricio Uñac
Neuquén Province,Picún Leufú Department,legislature of Neuquen,Omar Gutiérrez
Misiones Province,Leandro N. Alem Department,Chamber of Deputies of Misiones,Hugo Passalacqua
Mendoza,San Martín Department,legislature of Mendoza,Alfredo Cornejo Cuevas
