col0,col1,col2,col3,col4
Temple Newsam,Leeds,United Kingdom,historic house museum,Grade I listed building
Kommende Ramersdorf,Beuel,Germany,ensemble,architectural heritage monument in North Rhine-Westphalia
Commanderie de La Rochelle,La Rochelle,France,commandry,bien recensé dans l'inventaire général du patrimoine culturel
Chapelle des Templiers de Lacapelle-Livron,Lacapelle-Livron,France,commandry,monument historique classé
Commanderie de Jussy-le-Chaudrier,Jussy-le-Chaudrier,France,commandry,registered historic monument
Commanderie de Jalès,Berrias-et-Casteljau,France,commandry,registered historic monument
Cressing Temple,Braintree,United Kingdom,commandry,scheduled monument
Commandry of Cressac,Cressac-Saint-Genis,France,commandry,monument historique classé
Commanderie de Courval,Valdallière,France,commandry,monument historique classé
Chapelle Saint-Jean de Châteaubernard,Châteaubernard,France,commandry,bien recensé dans l'inventaire général du patrimoine culturel
Commanderie de Charrières,Saint-Moreil,France,commandry,bien recensé dans l'inventaire général du patrimoine culturel
Chapelle Saint-Jean-Baptiste,Carentoir,France,commandry,bien recensé dans l'inventaire général du patrimoine culturel
