col0,col1,col2,col3,col4,col5
2012 Four Days of Dunkirk,Saxo Bank-Tinkoff Bank 2012,Zdeněk Štybar,Four Days of Dunkirk,Bretagne-Schuller 2012,Bert-Jan Lindeman
2017 Four Days of Dunkirk,AG2R La Mondiale 2017,Iuri Filosi,Four Days of Dunkirk,Delko-Marseille Provence-KTM 2017,Ángel Madrazo
2012 Four Days of Dunkirk,Astana 2012,John Degenkolb,2.HC,Bretagne-Schuller 2012,Fabien Bacquet
2017 Four Days of Dunkirk,Aqua Blue Sport 2017,Sander Armée,2.HC,HP BTP-Auber 93 2017,Ángel Madrazo
2012 Four Days of Dunkirk,Omega Pharma-Quick Step 2012,John Degenkolb,2.HC,Bretagne-Schuller 2012,Bert-Jan Lindeman
2017 Four Days of Dunkirk,WB-Veranclassic-Aqua Protect 2017,Oliver Naesen,Four Days of Dunkirk,Lotto-Soudal 2017,Ángel Madrazo
2012 Four Days of Dunkirk,Omega Pharma-Quick Step 2012,John Degenkolb,Four Days of Dunkirk,Bretagne-Schuller 2012,Bert-Jan Lindeman
2017 Four Days of Dunkirk,WB-Veranclassic-Aqua Protect 2017,Clément Venturini,2.HC,Lotto-Soudal 2017,Ángel Madrazo
2012 Four Days of Dunkirk,2012 Vacansoleil-DCM season,Jimmy Engoulvent,Four Days of Dunkirk,Bretagne-Schuller 2012,Bert-Jan Lindeman
2013 Four Days of Dunkirk,Vacansoleil-DCM 2013,Julien Duval,Four Days of Dunkirk,Bretagne-Séché Environnement 2013,Blel Kadri
