col0,col1,col2,col3,col4,col5
V* PS Tau,-41.559,17.33,154.4449,4.933476,63000
V* V652 Tau,-40.329,12.22,173.0164,1.96,45000
V* V645 Tau,20.673,15.78,136.8963,6.287196,93000
V* V1124 Ori,-0.107,15.252,356.3665,27.08297,14450
V* V822 Ori,0.207,15.526,379.5643,25.886518,12600
V* V378 Ori,0.409,16.577,418.4801,23.914278,5080
V* V750 Ori,-7.543,14.95,406.2233,16.320934,5310
V* V845 Ori,0.1,16.156,381.4028,34.522697,12420
V* V705 Ori,-1.402,15.5,416.3371,25.233683,7760
V* V781 Ori,0.762,16.213,387.5669,26.430784,10470
V* V771 Ori,0.225,14.06,406.3884,24.965506,16940
V* V788 Ori,1.604,15.85,386.7126,26.381632,15500
BD+21 1764A,-355.751,6.082,17.8557,78.98,49000
V* V448 Tau,-44.094,14.02,139.9404,5.117689,65000
V* V533 Tau,-45.397,16.155,140.8709,6.51466,41000
