col0,col1,col2,col3
Pas cobert del carrer de l'Església,Montornès de Segarra,vernacular architecture,578
La Botera,Juneda,vernacular architecture,262
Passatge del Llor,Torrefeta i Florejacs,vernacular architecture,521
Passatge de Torrefeta,Torrefeta i Florejacs,vernacular architecture,473
Passatge de la plaça Major,Torrefeta i Florejacs,vernacular architecture,473
Pas cobert de la Família So,"Talavera, Lleida",vernacular architecture,775
Carrer del Castell,"Talavera, Lleida",vernacular architecture,773
Perxe de Belart,La Fatarella,vernacular architecture,489
Pas cobert i arc de pas al carrer del Forn,Tàrrega,vernacular architecture,368
Pas cobert del Talladell,Tàrrega,vernacular architecture,401
Pas cobert als carrers Vilanova i Agoders,Tàrrega,vernacular architecture,375
"Pas cobert als carrers Lluís Folquet, Piques i Estudi",Tàrrega,vernacular architecture,365
