col0,col1,col2,col3
Michael,Woodside,2000-04-19,animal-person
Koko,Woodside,2018-06-19,animal-person
Keiko,Norway,2003-12-12,animal actor
Sylvia,Amersfoort,2012-08-18,Pan troglodytes
Snowflake,Barcelona Zoo,2003-11-24,Gorilla gorilla gorilla
Koko,Woodside,2018-06-19,Gorilla gorilla gorilla
Lin Wang,Taipei Zoo,2003-02-26,Asian elephant
Batyr,Karagandy Zoo,1993-08-26,Asian elephant
Hanno,Papal States,1516-06-26,Asian elephant
Mary,Erwin,1916-09-13,Asian elephant
Topsy,Luna Park,1903-01-04,Asian elephant
