col0,col1,col2,col3,col4
The Paranoid Style in American Politics,written work,Harper's Magazine,conspiracy theory,The Paranoid Style in American Politics
Yatesbury: Vikings and Villages in North Wiltshire,magazine article,Current Archaeology,history of Wiltshire,Yatesbury: Vikings and Villages in North Wiltshire
Executions and hard Anglo-Saxon justice,magazine article,British Archaeology,Anglo-Saxon England,Executions and hard Anglo-Saxon justice
The battle for Bodiam castle,magazine article,Country Life,historiography,The battle for Bodiam castle
"Their ancestors were enslaved by law. Today, they are graduates of the nation’s preeminent historically black law school",magazine article,The New York Times Magazine,genealogy,"Their ancestors were enslaved by law. Today, they are graduates of the nation’s preeminent historically black law school"
"A vast wealth gap, driven by segregation, redlining, evictions and exclusion, separates black and white America",magazine article,The New York Times Magazine,slavery in the United States,"A vast wealth gap, driven by segregation, redlining, evictions and exclusion, separates black and white America"
The sugar that saturates the American diet has a barbaric history as the ‘white gold’ that fueled slavery,magazine article,The New York Times Magazine,slavery in the United States,The sugar that saturates the American diet has a barbaric history as the ‘white gold’ that fueled slavery
Why doesn’t the United States have universal health care? The answer begins with policies enacted after the Civil War,magazine article,The New York Times Magazine,slavery in the United States,Why doesn’t the United States have universal health care? The answer begins with policies enacted after the Civil War
What does a traffic jam in Atlanta have to do with segregation? Quite a lot,magazine article,The New York Times Magazine,urban planning,What does a traffic jam in Atlanta have to do with segregation? Quite a lot
"For centuries, black music has been the sound of artistic freedom. No wonder everybody’s always stealing it",magazine article,The New York Times Magazine,Motown,"For centuries, black music has been the sound of artistic freedom. No wonder everybody’s always stealing it"
A new Enterprise,magazine article,Starlog,Star Trek: Enterprise,A new Enterprise
Ellison Reviews Trek,magazine article,Starlog,Star Trek: The Motion Picture,Ellison Reviews Trek
