col0,col1,col2,col3,col4
Obchodní dům Máj,Martin Rajniš,Czech Republic,New Town,Spálená
Glaspaleis,Frits Peutz,Netherlands,Heerlen,Bongerd
Oberpollinger,Max Littmann,Germany,Altstadt-Lehel,Neuhauser Straße
Galeries Lafayette,Georges Chedanne,France,9th arrondissement of Paris,rue La Fayette
Obchodní dům Máj,Martin Rajniš,Czech Republic,New Town,Národní
De Bijenkorf,Marcel Breuer,Netherlands,Rotterdam,Coolsingel
Galeries Lafayette,Georges Chedanne,France,9th arrondissement of Paris,rue de la Chaussée-d'Antin
Galeries Lafayette,Jean Nouvel,Germany,Mitte,Französische Straße
"Stockmann, Helsinki centre",Sigurd Frosterus,Finland,Helsinki,Aleksanterinkatu
Galeries Lafayette,Georges Chedanne,France,9th arrondissement of Paris,boulevard Haussmann
Kaufhaus des Westens,Johann Emil Schaudt,Germany,Berlin,Tauentzienstraße
Galeries Lafayette,Jean Nouvel,Germany,Mitte,Friedrichstraße
