col0,col1,col2,col3
Sopeira,Museu do Diamante,Acervo do Museu do Diamante,ceramic
Prato raso 02,Museu do Diamante,Acervo do Museu do Diamante,ceramic
Prato raso 01,Museu do Diamante,Acervo do Museu do Diamante,ceramic
Faca de carnear com bainha,Museu do Diamante,Acervo do Museu do Diamante,metal
Mokeke va nama royal dish,Musée d'ethnographie de Genève,Musée d'ethnographie de Genève,glass bead
Mars,Metropolitan Museum of Art,Metropolitan Museum of Art,vitreous enamel
Minerva,Metropolitan Museum of Art,Metropolitan Museum of Art,vitreous enamel
Mars,Metropolitan Museum of Art,Metropolitan Museum of Art,paint
Minerva,Metropolitan Museum of Art,Metropolitan Museum of Art,paint
Linga stand in the form of a cobra with spread hood and protruding fangs,Ashmolean Museum,Ashmolean Museum,brass
