col0,col1,col2,col3,col4
Ribble Valley,United Kingdom,1974-04-01,Craven,non-metropolitan district
Pendle,United Kingdom,1974-04-01,Craven,non-metropolitan district
High Peak,United Kingdom,1974-04-01,Derbyshire Dales,non-metropolitan district
Erewash,United Kingdom,1974-04-01,Amber Valley,non-metropolitan district
Eastleigh,United Kingdom,1936-01-01,Fareham,non-metropolitan district
Broxtowe,United Kingdom,1974-01-01,Wollaton,non-metropolitan district
Amber Valley,United Kingdom,1974-04-01,South Derbyshire,non-metropolitan district
Ribble Valley,United Kingdom,1974-04-01,Craven,borough in the United Kingdom
Pendle,United Kingdom,1974-04-01,Craven,borough in the United Kingdom
High Peak,United Kingdom,1974-04-01,Derbyshire Dales,borough in the United Kingdom
Erewash,United Kingdom,1974-04-01,Amber Valley,borough in the United Kingdom
Eastleigh,United Kingdom,1936-01-01,Fareham,borough in the United Kingdom
Redditch,United Kingdom,1964-04-10,Stratford-upon-Avon,borough in the United Kingdom
