col0,col1,col2,col3
Bobbin lace edging  inv. 3557,acquisition,Spain,11
Bobbin lace edging inv. 2884,acquisition,Spain,90
Insertion inv. 3606,acquisition,Spain,44
Lace sample inv. 851,acquisition,Spain,7
Appliqué inv. 2487.1,acquisition,Spain,75
Appliqué inv. 9619,acquisition,Spain,116
Appliqué inv. 9472,acquisition,Spain,13
Appliqué inv. 9471,acquisition,Spain,14
Appliqué inv. 9470,acquisition,Spain,5
Appliqué inv. 3656,acquisition,Spain,24
Appliqué inv. 3645,acquisition,Spain,10
Appliqué inv. 3638,acquisition,Spain,84
Appliqué inv. 3604,acquisition,Spain,94
