col0,col1,col2,col3,col4
Spreckenser Moor,Bremervörde,moor,Germany,Spreckenser Moor
Öderquarter Moor,Lower Saxony,moor,Germany,Oederquarter Moor
Witt Moor,Hamburg,moor,Germany,Wittmoor (SH)
Wildes Moor,Schleswig-Holstein,moor,Germany,Wildes Moor bei Schwabstedt
Stapeler Moor,Uplengen,bog,Germany,Stapeler Moor
Provinzialmoor,Lower Saxony,bog,Germany,Provinzialmoor
Döhrenmoor,Gifhorn,moor,Germany,Derenmoor
Rockenmoor,Lower Saxony,moor,Germany,Gellener Torfmöörte mit Rockenmoor und Fuchsberg
The Great Ķemeri bog,Valgunde Parish,moor,Latvia,Ķemeri National Park
Airds Moss,East Ayrshire,moor,United Kingdom,Airds Moss RSPB Reserve
Königsmoor,Loxstedt,moor,Germany,Hahnenknooper Moore
Großes Moor,Lower Saxony,moor,Germany,Großes Moor bei Gifhorn
