col0,col1,col2,col3,col4,col5,col6,col7
thallium-194,2,isotope of thallium,113,thallium,-1,-26937.491,32.8
thallium-192,2,isotope of thallium,111,thallium,-1,-25872.246,9.6
thallium-191,0.5,isotope of thallium,110,thallium,1,-26282.945,5.22
thallium-189,0.5,isotope of thallium,108,thallium,1,-24616.1,2.3
thallium-188,2,isotope of thallium,107,thallium,-1,-22336.4,71
thallium-187,0.5,isotope of thallium,106,thallium,1,-22444.587,51
thallium-186,7,isotope of thallium,105,thallium,1,-19886.613,27.5
thallium-185,0.5,isotope of thallium,104,thallium,1,-19757.741,19.5
thallium-183,0.5,isotope of thallium,102,thallium,1,-16587.257,6.9
thallium-182,7,isotope of thallium,101,thallium,1,-13327.927,3.1
thallium-181,0.5,isotope of thallium,100,thallium,1,-12798.735,3.2
