col0,col1,col2,col3,col4,col5
Eta Carinae,-59.68443085,-11,emission-line star,Carina,161.2647729375
U Orionis,20.1751917707963,-10.854,infrared source,Orion,88.9548708001836
T Pyxidis,-32.3798620403259,-2.531,infrared source,Pyxis,136.1729425284315
V842 Centauri,-57.6264972743785,-13.957,infrared source,Centaurus,218.9690341838128
V603 Aquilae,0.5841264197088,-9.384,infrared source,Aquila,282.2276537994968
FH Serpentis,2.6144517829353,-3.047,infrared source,Serpens,277.6960000357225
DQ Herculis,45.8590457360375,-0.948,infrared source,Hercules,271.8760461480006
DK Lacertae,53.2888331339011,-1.945,infrared source,Lacerta,342.4455478580994
Q Cygni,42.84139977033472,-1.693,infrared source,Cygnus,325.433032063485
V838 Monocerotis,-3.8473993054209,-0.536,infrared source,Monoceros,106.020092890327
Eta Carinae,-59.68443085,-11,sub-millimetric source,Carina,161.2647729375
V603 Aquilae,0.5841264197088,-9.384,astrophysical X-ray source,Aquila,282.2276537994968
