col0,col1,col2,col3
Altstadtbrücke,Lusatian Neisse,service entry,2004-10-01
Danube city bridge,New Danube,start of manufacturing or construction,1997-03-01
Glienicke Bridge,Havel,start of manufacturing or construction,1907-01-01
Danube city bridge,Danube,start of manufacturing or construction,1997-03-01
Hohenzollern Bridge,Rhine,start of manufacturing or construction,1911-05-01
15 July Martyrs Bridge,Bosporus,2016 Turkish coup d'état attempt,0197-10-28
Cannon Street Railway Bridge,River Thames,Marchioness disaster,1883-01-01
Kennedy Bridge,Rhine,renovation,1949-11-12
Hohenzollern Bridge,Rhine,building implosion,1911-05-01
Glienicke Bridge,Havel,Republikflucht,1907-01-01
Akashi Kaikyō Bridge,Seto Inland Sea,construction,1998-04-05
Golden Gate Bridge,Golden Gate,construction,1937-05-28
Kennedy Bridge,Rhine,construction,1949-11-12
