col0,col1,col2,col3
Journal of Cerebral Blood Flow & Metabolism,scientific journal,United States of America,English
Microbiology,scientific journal,Germany,English
Terrain,scientific journal,France,French
Stroke Journal,scientific journal,United States of America,English
Revue Economique,scientific journal,France,French
RNA,scientific journal,United States of America,English
Molecular & Cellular Proteomics,scientific journal,United States of America,English
Microbiology and Molecular Biology Reviews,scientific journal,United States of America,English
Michigan Journal of Political Science,scientific journal,United States of America,English
Machine Learning,scientific journal,United States of America,English
Journal of Physical Oceanography,scientific journal,United States of America,English
Journal of Lipid Research,scientific journal,United States of America,English
Journal of Laboratory Automation,scientific journal,United States of America,English
Journal of General Virology,scientific journal,United Kingdom,English
Journal of Antimicrobial Chemotherapy,scientific journal,United Kingdom,English
