col0,col1,col2,col3,col4
Solenzo Department,Solenzo,Burkina Faso,Banwa Province,department of Burkina Faso
Boulsa Department,Boulsa,Burkina Faso,Namentenga Province,department of Burkina Faso
Oula Department,Oula,Burkina Faso,Yatenga Province,department of Burkina Faso
Guibare Department,Guibare,Burkina Faso,Bam Province,department of Burkina Faso
Kombissiri Department,Kombissiri,Burkina Faso,Bazèga Province,department of Burkina Faso
Diébougou Department,Diébougou,Burkina Faso,Bougouriba Province,department of Burkina Faso
Dandé Department,Dandé,Burkina Faso,Houet Province,department of Burkina Faso
Yé Department,Yé,Burkina Faso,Nayala Province,department of Burkina Faso
Satiri Department,Satiri,Burkina Faso,Houet Province,department of Burkina Faso
Sindo Department,Sindos,Burkina Faso,Kénédougou Province,department of Burkina Faso
Botou Department,Botou,Burkina Faso,Tapoa Province,department of Burkina Faso
