col0,col1,col2,col3,col4,col5,col6
FASTT 1560,338.6663735111939,498.6039,0.6909201032099,2.0056,0.414,cataclysmic variable star
KUV 16081+2229,242.5521863896145,88,22.3530277565278,0.4735,-4.341,cataclysmic variable star
HS 1857+5144,284.6337006287947,814.4649,51.8159775590331,1.2278,-8.968,cataclysmic variable star
2MASS J17012815-4306123,255.3673087269993,1041.4497,-43.1034189617541,0.9602,-9.644,cataclysmic variable star
V* V537 Peg,340.9196020998151,737.5719,30.9222389949674,1.3558,-3.207,cataclysmic variable star
2MASS J16193575+5246326,244.8989904565192,439.1358,52.7755206910405,2.2772,-9.367,cataclysmic variable star
RX J1951.7+3716,297.9479023481844,541.3306,37.2799335553652,1.8473,-13.826,cataclysmic variable star
V* TT Tri,22.9994174715562,551.1464,29.8227943248403,1.8144,-3.923,cataclysmic variable star
USNO-B1.0 0410-00368216,215.0977844265975,486.926,-48.93286908985916,2.0537,-4.481,cataclysmic variable star
ASASSN -14ei,43.8886777932645,254.9395,-47.845088515687,3.9225,-15.38,cataclysmic variable star
2MAXI J0623-095,96.0257890473431,1720.5781,-9.647810901833,0.5812,-1.206,cataclysmic variable star
1RXS J231935.0+364705,349.9002883000964,408.3633,36.7833420879111,2.4488,-17.811,cataclysmic variable star
1RXS J165443.5-191620,253.68221308968455,1095.53,-19.27529463812222,0.9128,-7.999,cataclysmic variable star
SDSS J120841.96+355025.1,182.1750390992751,199.7842,35.8403864752789,5.0054,-112.865,cataclysmic variable star
2MASS J13285639+8326179,202.2352030328403,1611.0843,83.4382871747419,0.6207,-4.849,cataclysmic variable star
